name,username,party,text,datetime,n_comments,n_retweets,n_quotes,n_hearts
E. Warren,SenWarren,Democratic,You can't make this stuff up: Republicans are trying to make filing your taxes MORE expensive. Give me a break. Filing your taxes should be easy and free. newsweek.com/republicans-wan…,1717626300,777,"1,169",55,"3,690"
E. Warren,SenWarren,Democratic,"I'm on my way to vote for the Right to Contraception Act. 

Democrats say yes to protecting contraception. Republicans say no. I think that says it all.",1717677540,"5,801","2,030",296,"9,687"
E. Warren,SenWarren,Democratic,".@POTUS is working to lower drug prices, so naturally Big Pharma is claiming he can't.

This op-ed sets the record straight: Congress established this “march-in rights” to prevent industry price-gouging and save people from crushing medical costs. washingtonpost.com/opinions/…",1717668780,44,44,2,125
E. Warren,SenWarren,Democratic,".@SenWarren: ""I'm really sick of this idea that the Republicans think they can say two things simultaneously... I don't want to hear your words, I want to see what you're going to do. So today we're putting a bill on the Senate floor that's going to have every Senator vote.""",1717667460,574,Elizabeth Warren retweeted,32,"2,209"
E. Warren,SenWarren,Democratic,"Ralph de la Torre mismanaged Steward Health Care into the ground (and bought 2 yachts with his fat payout) but is still CEO of the hospital system.

We need an independent trustee to run Steward in place of its current management to protect patients, workers, and communities.",1717606200,79,640,12,370
E. Warren,SenWarren,Democratic,"I don't want to hear from Republicans that they support contraception, but won’t make it the law of the land.

Tomorrow, every senator will have to say where they stand. I'm voting for the Right to Contraception Act. It's time we codify contraception into law.",1717594260,"4,238",111,362,"16,628"
E. Warren,SenWarren,Democratic,"Over 40% of people with student debt don’t have a college degree. They’re hard working people like  nurse’s aides, mechanics, and truck drivers who took out loans but never got the pay they were promised. 

President Biden is fighting for them.",1717510500,924,236,50,"1,012"
E. Warren,SenWarren,Democratic,It’s time to break up @Ticketmaster and @LiveNation. Here’s why:,1717500180,50,49,7,250
E. Warren,SenWarren,Democratic,"Interesting that investors don't like it when fewer ""free"" customers show up... Does that mean that ""free"" doesn't really mean ""free""?",1717497300,185,147,15,"1,390"
E. Warren,SenWarren,Democratic,"For nearly 25 years, child care costs have gone up at *twice* the rate of inflation. 

That’s why President Biden has a proposal for big investments in child care and pre-K – but Republicans are blocking it.
marketplace.org/2024/05/29/c…",1717494900,347,277,27,782
E. Warren,SenWarren,Democratic,".@Navient helped shady for-profit schools trick students into taking on student debt.

Now, they've admitted they should cancel this debt but set up a process for cancellation that’s wildly confusing.

I won’t let Navient get away with cheating defrauded borrowers out of relief.",1717436520,30,66,3,250
E. Warren,SenWarren,Democratic,"We need to remember that because of Donald Trump and his extremist Supreme Court, reproductive freedom could disappear everywhere, including in Massachusetts.

I'm furious, and I'm fighting back.",1717423800,393,221,16,907
E. Warren,SenWarren,Democratic,"Happy Pride Month! This month, we celebrate the progress we’ve made toward building a more inclusive nation for our LGBTQ+ community and we renew our fight to create a world where everyone is truly equal.

And yes - this is a new boa!",1717085220,"5,742",959,280,"12,711"
E. Warren,SenWarren,Democratic,"Republicans lawmakers and courts are following through on their plans: restricting abortion access no matter what.
 
It’s cruel, and it’s dangerous. We must protect the right to an abortion for everyone, no matter where they live.",1717411080,191,157,7,607
E. Warren,SenWarren,Democratic,The CFPB is doing what it does best - holding predatory cheats accountable.,1717006020,89,70,7,379
E. Warren,SenWarren,Democratic,"Big Pharma is sending its army of lobbyists to challenge this important step, but a new analysis proves them wrong: washingtonpost.com/opinions/…",1717244220,21,20,1,105
E. Warren,SenWarren,Democratic,"Right now, your tax dollars are going toward researching & developing life-saving drugs. But once Big Pharma scoops up those discoveries, they can charge you whatever they want. How's that fair? If your $ helped develop a drug, it should be available at a price you can afford.",1717238220,232,223,16,709
E. Warren,SenWarren,Democratic,"It’s shameful that the nursing home industry is working so hard to roll back protections for residents.

The industry claims they can’t afford to pay for staff, all while their executives take massive payouts. 

We need strong staffing rules to protect residents and workers.",1717155000,204,397,25,"1,275"
E. Warren,SenWarren,Democratic,"Making the Green Line more accessible is the right thing to do & a big win for everyone who takes the T.

It was great to celebrate with @SenMarkey, @MassGovernor & all our partners in the state who fought to deliver the funds we need to make this happen.",1717173480,58,25,2,168
E. Warren,SenWarren,Democratic,"Great news! The @MBTA won $67 million from @FTA_DOT for accessibility upgrades at 14 stations along the Green Line’s B and C branches. That’s a huge deal – and an important step toward a safe, reliable, and effective system for ALL riders.

Grateful to our team, @SenWarren, @SenMarkey, @RepAuchincloss, @MayorWu, folks from Boston and Brookline and all the advocates who made this happen.",1717160880,51,Elizabeth Warren retweeted,3,120
E. Warren,SenWarren,Democratic,"Great news: Filing your taxes should be easy and free, and with Direct File's permanent expansion, millions more will now get the option to file directly with the IRS - for free. 

@POTUS is making government work for working people, and every state + DC should adopt Direct File.",1717160580,41,23,5,263
E. Warren,SenWarren,Democratic,"Big Food corporations are shrinking products, discriminating against small businesses, and squeezing consumers with junk fees. @POTUS is pushing back. Congress should step up to end corporate price gouging, increase competition in the food industry, and bring down grocery prices.",1717160580,476,45,41,"1,818"
E. Warren,SenWarren,Democratic,"In 2022, Democrats fought to pass the PACT Act and now, thanks to the Biden admin:
▪️+5.4 million vets have gotten free screenings for toxic exposures
▪️+$5.7 billion in benefits have been delivered to vets & their survivors

These are historic steps to support our veterans.",1717150860,95,639,12,489
E. Warren,SenWarren,Democratic,"In 2022 an extremist Supreme Court stacked with Trump-appointed justices took away the constitutional right to abortion. The results have been horrifying.

I’m holding a hearing in Boston to discuss ongoing threats to abortion care & how we can fight back:
banking.senate.gov/hearings/…",1717021860,434,168,15,381
E. Warren,SenWarren,Democratic,"165+ new electric school buses coming to Massachusetts! These new buses from the Biden admin are bright yellow symbols of how we're fighting climate change. I fought hard for this federal funding and now these buses will help students breathe cleaner air.
wwlp.com/news/local-news/fed…",1717087200,"1,115",122,42,608
E. Warren,SenWarren,Democratic,"Military leaders agree that quality, affordable child care is critical to military readiness. It’s why we must invest more in DoD child care centers—but we also can’t tolerate any incidents of abuse. We need transparent policies & accountability to keep children safe.",1717079400,207,120,6,216
E. Warren,SenWarren,Democratic,"The Israeli bombing of a refugee camp inside a designated safe zone is horrific. Israel has a duty to protect innocent civilians and Palestinians seeking shelter in Rafah have nowhere safe to go.

Netanyahu’s assault of Rafah must stop. We need an immediate cease-fire.",1716820980,"6,651","2,112","2,017","9,598"
E. Warren,SenWarren,Democratic,"This #MemorialDay, I am grateful for all the brave men and women in uniform who made the ultimate sacrifice to serve our country. Let's honor them by following through on the promises we've made to those in service & our military families.",1716809100,222,34,10,404
E. Warren,SenWarren,Democratic,"For years, companies snuck noncompetes into your contract to stop you from leaving your job for better pay or to start your own business.
 
But now, thanks to @POTUS, it'll be illegal for bosses to make you sign a noncompete. 

This is a big win for workers!",1716753120,"1,378","1,247",76,"4,239"
E. Warren,SenWarren,Democratic,"For years, it was so hard to get relief from student debt in bankruptcy that most borrowers didn’t even try.
 
@POTUS changed that and it has changed lives. But not enough people know about it.
 
@SenWhitehouse and I want @TheJusticeDept to spread the word!",1716728460,"1,279",244,66,697
E. Warren,SenWarren,Democratic,"Red Lobster's bankruptcy was caused by endless greed, not endless shrimp. 

It's the private equity playbook: take over a company, loot the profits, load it up with debt and leave communities, workers, and customers holding the bag.
fastcompany.com/91129776/wha…",1716468240,"3,924","3,544",413,"10,827"
E. Warren,SenWarren,Democratic,"After the Boston Marathon bombing, I wrote a law to help victims of terrorism receive care at military hospitals. I’m continuing to push for survivors to receive the best care possible at these facilities. militarytimes.com/news/your-…",1716656640,195,57,6,328
E. Warren,SenWarren,Democratic,"Every day @CFPB does powerfully important work to protect consumers. This time +8,000 people in Massachusetts are getting compensated after being deceived by online lender Think Finance into paying loans they did not even owe. CFPB is putting money back into families' pockets.",1716643200,125,63,7,291
E. Warren,SenWarren,Democratic,"Thanks to @POTUS & the historic PACT Act Democrats passed, the Biden admin has now approved +1 million claims from over 888,000 veterans who were exposed to toxic chemicals during service. It's a big deal! 

We'll keep fighting to ensure vets get the benefits & care they deserve.",1716564180,218,145,8,625
E. Warren,SenWarren,Democratic,"Republican politicians in Louisiana just passed a bill that could jail patients who possess medication abortion. 

This extreme decision is more proof that this has never been about abortion; it's always been about controlling women's bodies and futures.
nytimes.com/2024/05/23/us/po…",1716548580,58,83,5,240
E. Warren,SenWarren,Democratic,"Corporate monopolies like @Ticketmaster have jacked up prices, harmed small businesses, and charged junk fees with impunity.

But those days are over.

@JusticeATR Kanter is unafraid of the big fights, enforcing our antitrust laws to promote competition and lower costs.",1716500820,486,186,29,733
E. Warren,SenWarren,Democratic,"Attorney General Merrick Garland: ""It is time for fans and artists to stop paying the price for Live Nation's monopoly. It is time to break up Live Nation-Ticketmaster.""",1716487380,101,Elizabeth Warren retweeted,193,"2,093"
E. Warren,SenWarren,Democratic,I'm pursuing every avenue possible to get more federal dollars to safely house migrants in Massachusetts. @SenMarkey and I are pushing for new resources to support families. The federal government needs work hand in hand with MA to get this done.,1716468840,"4,200",407,278,268
E. Warren,SenWarren,Democratic,"NOW: @TheJusticeDept stood up for you & sued Ticketmaster for out-of-control price gouging.

Ever buy a ticket & been hit with ridiculous fees? That's what happens when one company has too much power.

It's time to break up Ticketmaster & Live Nation.",1716467760,703,64,49,708
E. Warren,SenWarren,Democratic,"Our criminal justice system is broken & police depts shouldn’t get away with chokeholds, unconstitutional searches or harming unarmed teenagers.

@RepStricklandWA & I have a bill to help fix this system & expand oversight by the DOJ & state governments.huffpost.com/entry/elizabeth…",1716474120,"1,439",159,71,393
E. Warren,SenWarren,Democratic,"While consumers are hit with high costs, giant corporations are doing great: Kraft-Heinz, which sells everything from Oreos to pasta sauce to coffee, increased profits by 448% in 2022. And Cal-Maine, the largest egg producer in the US, increased profits by 718%.",1716445500,"1,315",88,104,"1,829"
E. Warren,SenWarren,Democratic,"Corporate price gouging and shrinkflation are hurting our seniors on fixed incomes, college students struggling to get by and working families across the country. 

I'm holding a @SenateBanking hearing on how to fight back to lower costs. Tune in: nitter.net/i/broadcasts/1DXxyjABV…",1716467580,"1,180","1,007",60,685
E. Warren,SenWarren,Democratic,"160,000 borrowers will soon learn that their student debt has been approved for cancellation through my Administration's actions.

Education should never be a barrier to opportunity.

And I will never stop working to cancel debt, despite Republican officials' attempts to stop us.",1716464100,"8,074",189,641,"6,193"
E. Warren,SenWarren,Democratic,"Each day, more people are getting student debt cancelled by President Biden!

Today, @POTUS announced a new round of relief for 160,000 borrowers.

That means nearly 5 million Americans whose lives have been changed forever by this much-needed relief.",1716405060,"8,016",Elizabeth Warren retweeted,376,"1,118"
E. Warren,SenWarren,Democratic,"How can we find the money to invest in our schools, child care, transit, roads and bridges?

Easy: make the ultra-rich pay their fair share.",1716395700,"5,544","1,607",261,"5,551"
E. Warren,SenWarren,Democratic,"Starting now: @SenWarren and @BharatRamamurti take the stage for a conversation about what’s next for the antimonopoly movement.

You won’t want to miss this one—tune in here. #AMS2024👇
piped.video/watch?v=TTxOMITD…",1716391860,25,258,4,100
E. Warren,SenWarren,Democratic,"More corporations should answer @POTUS’s call to lower prices for consumers, instead of price gouging and raking in record profits.

I’m leading a @SenateBanking hearing tomorrow on how to lower food prices by fighting corporate consolidation.",1716307260,"1,349",273,76,991
E. Warren,SenWarren,Democratic,"For too long US trade policy was a copy-paste of lobbyists’ complaints—including gun companies’ attacks on arms control policies of trading partners.

@AmbassadorTai was right to update USTR’s approach.

@CommerceGov must crack down on weapons exports too. thehill.com/homenews/4663812…",1716228000,237,61,7,176
E. Warren,SenWarren,Democratic,"Expanding our housing supply is how we solve this housing crisis.
 
That's why I'm introducing a bill that would invest $70 billion in our public housing—restoring homes that have been lost to decades of neglect and giving families across the country a safe place to live.",1716295920,"1,800",198,86,746
E. Warren,SenWarren,Democratic,"78% of Americans support taking action against giant food producers that engage in price fixing. I sent a letter to @POTUS urging the admin to create a task force to investigate grocery chains & giant food producers that raise prices to pad their profits.
time.com/6977026/democrats-b…",1716233760,"1,858",650,92,"2,308"
E. Warren,SenWarren,Democratic,I spoke with Phaidon from Massachusetts who used IRS’ Direct File pilot program to file his taxes this year. He gave it a rave review! We’re going to keep fighting to make Direct File permanent & expand it so more taxpayers can save 9 hrs & $150 they usually spend filing taxes.,1716203940,798,146,43,486
E. Warren,SenWarren,Democratic,Federal judges should be banned from owning individual stocks.,1716219780,"6,165",813,622,"3,203"
E. Warren,SenWarren,Democratic,"The situation is Haiti is extremely dangerous, with gangs terrorizing its people. Even though the State Department has warned against travel to Haiti, the U.S. has resumed deportations. The U.S. must immediately halt deportation flights to Haiti.",1716208920,"1,145",124,60,627
E. Warren,SenWarren,Democratic,"When you’re as good as @CFPB is at doing its job to protect consumers, you can expect that giant banks, payday lenders, and Republican politicians will come after it and try to shut it down.

But yesterday, the Supreme Court followed the law, and the @CFPB is here to stay!",1716033900,530,522,40,"1,641"
E. Warren,SenWarren,Democratic,"A federal appeals judge assigned to hear @POTUS' crackdown on credit card late fees holds stock in @Citi, a major credit card issuer that could be most affected by the rule.

It's a conflict of interest. 

He should recuse himself & federal judges shouldn't own individual stocks.",1715181120,722,"1,074",50,"2,572"
E. Warren,SenWarren,Democratic,"IRS should keep its free online tax prep and go bigger, say Sen. Elizabeth Warren and over 100 Democrats trib.al/s885sNr",1715973660,23,Elizabeth Warren retweeted,3,106
E. Warren,SenWarren,Democratic,"Great news! @POTUS Biden's rule guaranteeing you an automatic cash refund if the airline significantly delays or cancels your flight is now LAW.

I fought hard for this, because making customers jump through hoops to get refunds is just plain wrong.",1715966280,517,24,55,"2,220"
E. Warren,SenWarren,Democratic,"Today is the 70th anniversary of Brown v. Board — a powerfully important day to remember that we still have much more to do to desegregate our schools and our country, but also a day to remember that change is possible if and when we fight for it.",1715957880,248,603,13,436
E. Warren,SenWarren,Democratic,"Since its formation, thanks to the hard work of @SenWarren, the Consumer Financial Protection Bureau has recovered more than $20 billion for consumers.
 
Today's Supreme Court decision is a huge win for working people and will allow @CFPB to continue its vital work.",1715843940,17,106,,201
E. Warren,SenWarren,Democratic,"Last September’s storms were devastating for families & businesses in Massachusetts. 

I'm grateful that President Biden has approved this much needed relief, which @massgovernor Healey and I—and the rest of the MA delegation—worked hard to bring home.
bostonglobe.com/2024/05/16/m…",1715952180,72,Elizabeth Warren retweeted,7,161
E. Warren,SenWarren,Democratic,"Thanks to partnership of @SenWarren and bipartisan coalition of senators, @POTUS automatic refunds policy is law. The president will continue using every lever available to him to hold airlines accountable and save Americans their hard-earned money. bostonglobe.com/2024/05/15/n…",1715944620,58,38,6,374
E. Warren,SenWarren,Democratic,The Supreme Court has confirmed that the way Congress chose to fund the @CFPB is constitutional. It is now beyond dispute that arguments about the CFPB’s funding should provide no basis to challenge our work on behalf of the American people.,1715878860,15,30,9,377
E. Warren,SenWarren,Democratic,"The CFPB will keep doing its work to slash junk fees, fight big banks when they cheat & level the playing field for everyone.

I commend @chopracfpb for his leadership, the entire @CFPB team for their determination, and @POTUS Biden for his commitment to protecting consumers.",1715858220,16,Elizabeth Warren retweeted,1,141
E. Warren,SenWarren,Democratic,"This isn’t the last attack on the CFPB we’ll see from Wall Street, the banks & their Republican allies.

When an agency is this effective at sticking up for families against industry’s consumer abuses, it’s an obvious target for million dollar lobbying campaigns.",1715898480,16,91,,136
E. Warren,SenWarren,Democratic,"For the last decade, the consumer agency has fought the big banks and predatory lenders that try to cheat hardworking people.

As of this week, @CFPB has returned more than $20 billion in ill-gotten funds to American families.",1715867220,9,Elizabeth Warren retweeted,,59
E. Warren,SenWarren,Democratic,"The @CFPB is here to stay! In a 7-2 decision, the Supreme Court followed the law and confirmed that the CFPB’s funding structure is constitutional.",1715865420,167,109,21,"1,293"
E. Warren,SenWarren,Democratic,"I worked with Senator Warren to establish the Consumer Financial Protection Bureau.

Its purpose is clear: Protect consumers from financial bad actors.

Glad to see the Supreme Court side with consumers and reject bad-faith attacks on the CFPB.",1715867460,60,Elizabeth Warren retweeted,1,466
E. Warren,SenWarren,Democratic,"BREAKING: The Supreme Court followed the law and confirmed that the CFPB’s funding structure is constitutional.
 
This is a big win for working people. 
 
I'm on my way to the Supreme Court steps right now to mark this moment.",1715865240,"1,042",103,93,"5,215"
E. Warren,SenWarren,Democratic,"Taxpayers are SO OVER paying @Turbotax junk fees to file their taxes.
 
But taxpayers loved the free and easy IRS Direct File pilot this year!
 
I'm leading 130+ lawmakers in urging @USTreasury and IRS to make Direct File permanent and expand it. 
marketwatch.com/amp/story/ir…",1715855940,684,825,39,"1,341"
E. Warren,SenWarren,Democratic,"UPDATE: Student borrowers now have until June 30 to apply for loan consolidation.

This administrative fix will ensure that borrowers receive credit for every month towards their loan forgiveness.",1715785200,36,314,2,207
E. Warren,SenWarren,Democratic,"After @POTUS' executive order to advance racial equity, @USTreasury created an advisory committee to address discrimination in our economy. I'm urging @SecYellen to quickly implement their recommendations to increase fairness for all Americans. reuters.com/world/us/senator…",1715782200,43,Elizabeth Warren retweeted,3,124
E. Warren,SenWarren,Democratic,I’m joining @SenWarren to put billionaire food companies and grocery giants on notice. Stop price-gouging the American people at the supermarket while raking in record profits. Your time of greed is coming to an end!,1715791080,"1,008",100,114,"7,410"
E. Warren,SenWarren,Democratic,"The substance use disorder crisis has devastated communities all across our country.

@SenatorBaldwin, @RepRaskin & I are leading 90+ lawmakers in introducing the most ambitious bill to confront this crisis, which would send $125 billion directly to our hardest-hit communities.",1715779800,254,31,15,254
E. Warren,SenWarren,Democratic,"Americans deserve access—at a fair price—to the drugs their tax dollars help develop. 

By opposing the Biden admin’s proposal to boost competition & lower drug prices, the Chamber of Commerce is hurting small business members & consumers. I want answers.
thehill.com/homenews/senate/…",1715770020,266,Elizabeth Warren retweeted,14,629
E. Warren,SenWarren,Democratic,"Giant grocery stores & massive food conglomerates are hiking up food prices while raking in record profits.

The Biden Administration is fighting back. Along with 40 lawmakers, I laid out more ways @POTUS can use his executive authority to lower food costs.time.com/6977026/democrats-b…",1715713380,"1,960","2,298",165,"2,395"
E. Warren,SenWarren,Democratic,"President Biden and USTR @AmbassdaorTai are standing up for American workers and against unfair trade policies from China.

With strong trade enforcement + big investments in our economy, we’re bringing back American manufacturing jobs.",1715701860,149,56,8,212
Bernie Sanders,SenSanders,Democratic,"Unique to America, our health care system is designed not to make people well, but to make CEOs & wealthy stockholders incredibly rich. The result: We have the highest infant mortality rate of any wealthy country on earth. How cruel, how immoral is that? We need Medicare for All.",1742732640,229,423,28,"1,396"
Bernie Sanders,SenSanders,Democratic,"Medicare for All isn't radical.

What's radical is that we are the only major country not to guarantee health care as a human right. Every other major country figured out years ago how to provide health care to all at a much lower cost.

Please don't tell me we can't do the same.",1742644620,"2,290","2,187",186,"10,243"
Bernie Sanders,SenSanders,Democratic,"Secretary Lutnick: You are a billionaire. 

Maybe your mother-in-law wouldn't complain if she didn't get her Social Security check, but tens of millions of seniors struggling to survive would. They're not fraudsters. They earned it. 

How out of touch are you not to realize that?",1742583120,"5,099","11,959",574,"51,283"
Bernie Sanders,SenSanders,Democratic,"The United States of America is the only major country on earth that does not guarantee health care as a human right. 

The result: We rank dead last among wealthy nations in life expectancy. 

We must end that international embarrassment. 

Yes. We need Medicare for All.",1742570340,"4,550","4,220",296,"16,201"
Bernie Sanders,SenSanders,Democratic,"Right now, we have an authoritarian president. 

He called CNN ""illegal."" He is trying to encroach on the spending powers of Congress. He is going after the courts. 

Trump does not respect our Constitution. He just wants more and more power for himself.",1742567160,"2,298","4,909",175,"21,089"
Bernie Sanders,SenSanders,Democratic,"At a recent Veterans' Affairs Committee meeting, I made it abundantly clear: I agree with the Veterans of Foreign Wars (VFW):

Arbitrarily laying off 83,000 VA employees and lowering the quality of health care that veterans receive is absolutely unacceptable.",1742490000,604,"1,244",38,"4,745"
Bernie Sanders,SenSanders,Democratic,"If Republicans cut $880 billion from Medicaid:

- Millions of children will lose their health care.

- Funding for community health centers will dry up.

- Your mom and dad may not be able to get the nursing home care they need.

That's what happens when Musk runs the government.",1742478000,"2,926","3,306",169,"9,962"
Bernie Sanders,SenSanders,Democratic,"Do you know why Americans are angry? 

Over the last 50 years, real weekly wages have been stagnant.  

At the same time, there was a $79 trillion transfer of wealth from the bottom 90% to the top 1%. 

We need an economy that works for all, not just billionaires.",1742398320,"3,998","3,429",232,"17,079"
Bernie Sanders,SenSanders,Democratic,"Netanyahu has not allowed any food, water, or fuel into Gaza in two weeks. 

Now he has resumed bombing, killing hundreds of people and breaking the ceasefire that had given Gaza a chance to live again. 

NO MORE MILITARY AID TO ISRAEL.",1742307780,"8,532","39,413","1,230","189,767"
Bernie Sanders,SenSanders,Democratic,"10 years ago, when I introduced a bill to make public colleges & universities tuition free, it was called ""radical."" Not today. Over 100 colleges & universities now offer free tuition to working class students.

Now, we must expand that idea to all public colleges & universities.",1742298300,"1,745","1,811",97,"12,224"
Bernie Sanders,SenSanders,Democratic,"Not surprisingly, Trump’s overall tax and tariff proposals would make the very rich much richer and working families poorer. 

If you earn less than $360,000 a year, your taxes are going to go way up.
 
If you’re in the top 1%? Don’t worry. You’ll save big.",1742243220,"1,253","2,787",128,"9,025"
Bernie Sanders,SenSanders,Democratic,"Today, we have more income and wealth inequality than ever before.

But the greed of the oligarchs never stops.  

Now, in order to get huge tax breaks, they want to cut back on Social Security, Medicaid and veterans programs.

Together we can stop them.  We must stop them.",1742224980,"3,942","3,487",236,"12,889"
Bernie Sanders,SenSanders,Democratic,"STRESS KILLS.

60% of Americans live paycheck to paycheck, struggling every day to keep their families going.  

The result: working class people die 7 years earlier than the rich.

We need an economy that works for all, not just the few.",1742144160,"1,923","1,896",190,"9,607"
Bernie Sanders,SenSanders,Democratic,"We have a health care crisis in this country. 
 
Americans are dying because they can't afford to see a doctor. 
 
We agreed on BIPARTISAN legislation to improve health care in America. 
 
And one Republican kills the bill.
 
The American people are watching.",1742134560,"2,034","2,502",105,"9,314"
Bernie Sanders,SenSanders,Democratic,"The terrible CR Budget bill — written by right-wing House Republicans with no input from anybody but themselves — was passed tonight with the support of 10 Democrats.
 
An absolute failure of Democratic leadership. NOBODY in the Senate should have voted for this dangerous bill.",1742059380,"4,631","5,868",390,"27,415"
Bernie Sanders,SenSanders,Democratic,"It is unconscionable that Geisinger nurses are not guaranteed quality health care by their employer.

Geisinger: do the right thing. Get back to the table and give your nurses the same quality of care that they provide to patients.",1741988580,160,308,9,"1,720"
Bernie Sanders,SenSanders,Democratic,"Yes a shutdown would have consequences.

And a Republican President, Republican House, and Republican Senate would be responsible.

They have acted in a unilateral and unprecedented way.

Democrats cannot cave. They must fight back.",1741962600,"2,175","2,959",200,"14,809"
Bernie Sanders,SenSanders,Democratic,"This CR would literally take food out of the mouths of hungry children, take healthcare away from seniors, and give a huge tax break to the wealthiest people on the planet. It cannot pass. nitter.net/i/broadcasts/1MnGnworn…",1741957920,"7,937","8,210",570,"32,762"
Bernie Sanders,SenSanders,Democratic,"The CR passed in the House will provide a blank check for Trump and Musk to continue their savage war against working families, the elderly, children, the sick and the poor in order to lay the groundwork for massive tax breaks for billionaires.

This is a bill I cannot support.",1741884360,"2,302","2,885",165,"12,115"
Bernie Sanders,SenSanders,Democratic,"No, Mr. President, you cannot illegally arrest and detain legal US residents because of their political views or opinions.
 
In America, we have a little something called the First Amendment.
 
Throwing protesters in jail is yet another step on the path to authoritarianism.",1741797840,"13,432","27,967","1,016","211,099"
Bernie Sanders,SenSanders,Democratic,"Don’t tell me that Trump/Musk are not trying to destroy Social Security.

30,000 people died last year while waiting to get their benefits.

Under this new policy, those numbers will skyrocket.

We can’t kill seniors so that billionaires get their tax breaks.",1741788480,"2,253","1,650",209,"5,613"
Bernie Sanders,SenSanders,Democratic,"We are supposed to be a democracy.

Elected officials are supposed to listen to the vast majority of the American people when they say:

NO tax breaks for the ultra-wealthy

NO cuts to Medicaid

NO more billionaires buying elections",1741787400,"4,232","5,282",258,"20,508"
Bernie Sanders,SenSanders,Democratic,There is a reason Elon Musk and Donald Trump LIE about Social Security.,1741778160,882,"1,265",61,"5,838"
Bernie Sanders,SenSanders,Democratic,"Senator Mark Kelly is a combat fighter pilot and Navy captain who bravely served his country. 
 
Elon Musk is a multi-billionaire trying to dismantle the VA who called Kelly, a veteran who put his life on the line, a “traitor.”
 
Disgusting.",1741721820,"1,833","2,341",101,"20,176"
Bernie Sanders,SenSanders,Democratic,"LIVE: I'm on the Senate floor asking my colleagues a simple question: 

Isn't it time for Congress to respond to the demands of 92% of the American people who want to expand Medicare to cover dental, vision and hearing?

I have a bill to do just that. nitter.net/i/broadcasts/1OdKrDdam…",1741717140,"1,189","2,874",97,"9,896"
Bernie Sanders,SenSanders,Democratic,cbsnews.com/news/education-d…,1741713120,45,44,2,248
Bernie Sanders,SenSanders,Democratic,"Let’s be clear: the Dept. of Ed. provides resources to 26 million children living in high-poverty school districts; Pell Grants to over 7 million students; & funding for millions of children with disabilities. 

Closing its doors would be a disaster for working class families.",1741713120,883,"1,456",57,"4,682"
Bernie Sanders,SenSanders,Democratic,"I was pleased to meet today with Dr. Tedros, head of the World Health Organization. 

In order to combat future pandemics there must be global cooperation.  

Trump’s withdrawal from the WHO puts us, and people around the world, at greater risk of preventable deaths.",1741712520,"1,815","1,110",138,"5,699"
Bernie Sanders,SenSanders,Democratic,"For the first time in 10 years, a child has died from measles in the United States.
 
Vaccines prevent measles.
 
Americans need to hear our top health officials say clearly: every child in America should get vaccinated against this terrible disease.",1741705080,"2,734","2,693",175,"20,169"
Bernie Sanders,SenSanders,Democratic,"Lincoln talked about a government of the people, by the people, for the people.

Today, with Trump as our president, we have a government of the billionaires, by the billionaires, for the billionaires.",1741699980,"1,816","2,969",132,"10,396"
Bernie Sanders,SenSanders,Democratic,"Cutting off humanitarian aid to millions of civilians is a war crime. That is exactly what the extremist Netanyahu government is doing now to Palestinians in Gaza.

I’ve introduced resolutions to block billions in offensive arms sales to Israel & will demand votes on these bills.",1741615740,"3,195","5,851",235,"29,890"
Bernie Sanders,SenSanders,Democratic,"Mr. Musk plans to layoff 83,000 workers at the VA. That means lower quality care for our vets. Unacceptable.

I agree with the VFW: The VA must “reconsider its planned reduction of 83,000 employees & thoroughly review any proposed cuts prior to rolling out further announcements.”",1741606260,"2,171","1,802",119,"7,670"
Bernie Sanders,SenSanders,Democratic,"Elon Musk's plan to cut the Social Security Administration's staff by 50% would cause 37,000 more Americans to die each year waiting to receive their disability benefits while the average wait time to collect these benefits would jump to 412 days. 

That is beyond unacceptable.",1741438860,"9,410","5,815",553,"20,288"
Bernie Sanders,SenSanders,Democratic,"This is what it looks like when the federal government cuts essential funding for programs that support working class families:

Kids go hungry. Families worry about keeping a roof over their heads. Communities suffer.",1741374180,497,704,28,"2,046"
Bernie Sanders,SenSanders,Democratic,"The massive income and wealth inequality that exists in America today is literally a matter of life and death.

People in wealthy counties live SEVEN years longer than people in poorer communities. That’s unacceptable.

EVERYONE has the right to a long, happy and productive life.",1741367640,"1,133",910,70,"3,906"
Bernie Sanders,SenSanders,Democratic,"I have talked to veterans all over the country. They’re not happy that, when the VA is already understaffed, Musk wants to dismember the VA by laying off 83,000 employees. 

A commitment has been made to those who put their lives on the line to defend us. We must not betray them.",1741361760,871,949,68,"4,511"
Bernie Sanders,SenSanders,Democratic,"Trump and Musk are going after Social Security, Medicaid, the VA, and public education.

In what universe, in what world, in what religion is it morally acceptable to cut programs for hungry children in order to reward the wealthy?",1741300560,"2,650","6,976",269,"24,734"
Bernie Sanders,SenSanders,Democratic,"Musk says millions of dead people get Social Security. That's a lie. Here's the truth: 30,000 people die a year waiting for an understaffed Social Security to approve disability benefits. Musk's plan to cut Social Security's staff by 50% will make this tragic reality even worse.",1741295760,"6,320","7,636",358,"33,593"
